location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Padang,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Heating,0.0
Padang,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Cooling,0.0
Padang,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Interior Lighting,501.28
Padang,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Interior Equipment,2176.06
Padang,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Fans,0.0
Padang,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Total End Uses,2677.34
Padang,South,FullHouse_AC,Baseline,49,36.0,Heating,0.0
Padang,South,FullHouse_AC,Baseline,49,36.0,Cooling,548.41
Padang,South,FullHouse_AC,Baseline,49,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,Baseline,49,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,Baseline,49,36.0,Fans,37.04
Padang,South,FullHouse_AC,Baseline,49,36.0,Total End Uses,3262.79
Padang,South,FullHouse_AC,CoolRoof_1,50,36.0,Heating,0.0
Padang,South,FullHouse_AC,CoolRoof_1,50,36.0,Cooling,497.11
Padang,South,FullHouse_AC,CoolRoof_1,50,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,CoolRoof_1,50,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,CoolRoof_1,50,36.0,Fans,33.55
Padang,South,FullHouse_AC,CoolRoof_1,50,36.0,Total End Uses,3207.99
Padang,South,FullHouse_AC,CoolRoof_2,51,36.0,Heating,0.0
Padang,South,FullHouse_AC,CoolRoof_2,51,36.0,Cooling,430.59
Padang,South,FullHouse_AC,CoolRoof_2,51,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,CoolRoof_2,51,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,CoolRoof_2,51,36.0,Fans,29.02
Padang,South,FullHouse_AC,CoolRoof_2,51,36.0,Total End Uses,3136.95
Padang,South,FullHouse_AC,CoolWall_1,52,36.0,Heating,0.0
Padang,South,FullHouse_AC,CoolWall_1,52,36.0,Cooling,469.44
Padang,South,FullHouse_AC,CoolWall_1,52,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,CoolWall_1,52,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,CoolWall_1,52,36.0,Fans,31.71
Padang,South,FullHouse_AC,CoolWall_1,52,36.0,Total End Uses,3178.49
Padang,South,FullHouse_AC,CoolWall_2,53,36.0,Heating,0.0
Padang,South,FullHouse_AC,CoolWall_2,53,36.0,Cooling,379.63
Padang,South,FullHouse_AC,CoolWall_2,53,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,CoolWall_2,53,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,CoolWall_2,53,36.0,Fans,25.58
Padang,South,FullHouse_AC,CoolWall_2,53,36.0,Total End Uses,3082.55
Padang,South,FullHouse_AC,InsRoof_1,54,36.0,Heating,0.0
Padang,South,FullHouse_AC,InsRoof_1,54,36.0,Cooling,414.75
Padang,South,FullHouse_AC,InsRoof_1,54,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,InsRoof_1,54,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,InsRoof_1,54,36.0,Fans,27.95
Padang,South,FullHouse_AC,InsRoof_1,54,36.0,Total End Uses,3120.04
Padang,South,FullHouse_AC,InsRoof_2,55,36.0,Heating,0.0
Padang,South,FullHouse_AC,InsRoof_2,55,36.0,Cooling,380.62
Padang,South,FullHouse_AC,InsRoof_2,55,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,InsRoof_2,55,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,InsRoof_2,55,36.0,Fans,25.63
Padang,South,FullHouse_AC,InsRoof_2,55,36.0,Total End Uses,3083.59
Padang,South,FullHouse_AC,InsWall_1,56,36.0,Heating,0.0
Padang,South,FullHouse_AC,InsWall_1,56,36.0,Cooling,455.55
Padang,South,FullHouse_AC,InsWall_1,56,36.0,Interior Lighting,501.28
Padang,South,FullHouse_AC,InsWall_1,56,36.0,Interior Equipment,2176.06
Padang,South,FullHouse_AC,InsWall_1,56,36.0,Fans,30.73
Padang,South,FullHouse_AC,InsWall_1,56,36.0,Total End Uses,3163.62
Padang,South,FullHouse_AC,InsWall_2,57,36.0,Heating,0.0
