location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Jakarta,South,FullHouse_AC,InsRoof_1,54,36.0,Total End Uses,3178.56
Jakarta,South,FullHouse_AC,InsRoof_2,55,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,InsRoof_2,55,36.0,Cooling,434.18
Jakarta,South,FullHouse_AC,InsRoof_2,55,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,InsRoof_2,55,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,InsRoof_2,55,36.0,Fans,29.11
Jakarta,South,FullHouse_AC,InsRoof_2,55,36.0,Total End Uses,3140.63
Jakarta,South,FullHouse_AC,InsWall_1,56,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,InsWall_1,56,36.0,Cooling,510.82
Jakarta,South,FullHouse_AC,InsWall_1,56,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,InsWall_1,56,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,InsWall_1,56,36.0,Fans,34.29
Jakarta,South,FullHouse_AC,InsWall_1,56,36.0,Total End Uses,3222.45
Jakarta,South,FullHouse_AC,InsWall_2,57,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,InsWall_2,57,36.0,Cooling,510.82
Jakarta,South,FullHouse_AC,InsWall_2,57,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,InsWall_2,57,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,InsWall_2,57,36.0,Fans,34.29
Jakarta,South,FullHouse_AC,InsWall_2,57,36.0,Total End Uses,3222.45
Jakarta,South,FullHouse_AC,LowEWin_1,58,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,LowEWin_1,58,36.0,Cooling,519.92
Jakarta,South,FullHouse_AC,LowEWin_1,58,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,LowEWin_1,58,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,LowEWin_1,58,36.0,Fans,34.94
Jakarta,South,FullHouse_AC,LowEWin_1,58,36.0,Total End Uses,3232.2
Jakarta,South,FullHouse_AC,LowEWin_2,59,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,LowEWin_2,59,36.0,Cooling,510.89
Jakarta,South,FullHouse_AC,LowEWin_2,59,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,LowEWin_2,59,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,LowEWin_2,59,36.0,Fans,34.34
Jakarta,South,FullHouse_AC,LowEWin_2,59,36.0,Total End Uses,3222.57
Jakarta,South,FullHouse_AC,SolarWin_1,60,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,SolarWin_1,60,36.0,Cooling,512.64
Jakarta,South,FullHouse_AC,SolarWin_1,60,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,SolarWin_1,60,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,SolarWin_1,60,36.0,Fans,34.44
Jakarta,South,FullHouse_AC,SolarWin_1,60,36.0,Total End Uses,3224.42
Jakarta,South,FullHouse_AC,SolarWin_2,61,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,SolarWin_2,61,36.0,Cooling,470.58
Jakarta,South,FullHouse_AC,SolarWin_2,61,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,SolarWin_2,61,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,SolarWin_2,61,36.0,Fans,31.61
Jakarta,South,FullHouse_AC,SolarWin_2,61,36.0,Total End Uses,3179.53
Jakarta,South,FullHouse_AC,CeilingFan_1,62,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,CeilingFan_1,62,36.0,Cooling,123.56
Jakarta,South,FullHouse_AC,CeilingFan_1,62,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,CeilingFan_1,62,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,CeilingFan_1,62,36.0,Fans,8.09
Jakarta,South,FullHouse_AC,CeilingFan_1,62,36.0,Total End Uses,2808.99
Jakarta,South,FullHouse_AC,CeilingFan_2,63,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,CeilingFan_2,63,36.0,Cooling,45.72
Jakarta,South,FullHouse_AC,CeilingFan_2,63,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,CeilingFan_2,63,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,CeilingFan_2,63,36.0,Fans,2.91
Jakarta,South,FullHouse_AC,CeilingFan_2,63,36.0,Total End Uses,2725.98
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Cooling,604.98
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Fans,40.65
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Total End Uses,3322.97
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Cooling,604.98
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Fans,40.65
Jakarta,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Total End Uses,3322.97
Jakarta,South,FullHouse_AC,Overhang_1,66,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,Overhang_1,66,36.0,Cooling,567.7
Jakarta,South,FullHouse_AC,Overhang_1,66,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,Overhang_1,66,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,Overhang_1,66,36.0,Fans,38.17
Jakarta,South,FullHouse_AC,Overhang_1,66,36.0,Total End Uses,3283.21
Jakarta,South,FullHouse_AC,Shade_1,67,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,Shade_1,67,36.0,Cooling,598.91
Jakarta,South,FullHouse_AC,Shade_1,67,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,Shade_1,67,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,Shade_1,67,36.0,Fans,40.08
Jakarta,South,FullHouse_AC,Shade_1,67,36.0,Total End Uses,3316.33
Jakarta,South,FullHouse_AC,Shade_2,68,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,Shade_2,68,36.0,Cooling,512.07
Jakarta,South,FullHouse_AC,Shade_2,68,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,Shade_2,68,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,Shade_2,68,36.0,Fans,34.36
Jakarta,South,FullHouse_AC,Shade_2,68,36.0,Total End Uses,3223.77
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Cooling,494.39
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Fans,33.08
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Total End Uses,3204.81
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Cooling,494.13
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Fans,33.06
Jakarta,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Total End Uses,3204.54
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Cooling,544.94
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Fans,36.55
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Total End Uses,3258.83
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Heating,0.0
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Cooling,544.82
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Interior Lighting,501.28
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Interior Equipment,2176.06
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Fans,36.54
Jakarta,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Total End Uses,3258.7
Jakarta,West,Bedroom_AC_Only,Baseline,73,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,Baseline,73,28.76,Cooling,646.25
Jakarta,West,Bedroom_AC_Only,Baseline,73,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,Baseline,73,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,Baseline,73,28.76,Fans,43.44
Jakarta,West,Bedroom_AC_Only,Baseline,73,28.76,Total End Uses,3367.04
Jakarta,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Cooling,600.22
Jakarta,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Fans,40.34
Jakarta,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Total End Uses,3317.91
Jakarta,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Cooling,540.91
Jakarta,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Fans,36.35
Jakarta,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Total End Uses,3254.6
Jakarta,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Cooling,549.23
Jakarta,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Fans,36.99
Jakarta,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Total End Uses,3263.57
Jakarta,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Cooling,441.95
Jakarta,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Fans,29.79
Jakarta,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Total End Uses,3149.08
Jakarta,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Cooling,532.19
Jakarta,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Fans,35.79
Jakarta,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Total End Uses,3245.32
Jakarta,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Cooling,504.55
Jakarta,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Fans,33.9
Jakarta,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Total End Uses,3215.8
Jakarta,West,Bedroom_AC_Only,InsWall_1,80,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,InsWall_1,80,28.76,Cooling,565.93
Jakarta,West,Bedroom_AC_Only,InsWall_1,80,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,InsWall_1,80,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,InsWall_1,80,28.76,Fans,38.06
Jakarta,West,Bedroom_AC_Only,InsWall_1,80,28.76,Total End Uses,3281.33
Jakarta,West,Bedroom_AC_Only,InsWall_2,81,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,InsWall_2,81,28.76,Cooling,565.93
Jakarta,West,Bedroom_AC_Only,InsWall_2,81,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,InsWall_2,81,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,InsWall_2,81,28.76,Fans,38.06
Jakarta,West,Bedroom_AC_Only,InsWall_2,81,28.76,Total End Uses,3281.33
Jakarta,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Cooling,544.52
Jakarta,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Fans,36.67
Jakarta,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Total End Uses,3258.54
Jakarta,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Cooling,534.12
Jakarta,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Fans,35.98
Jakarta,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Total End Uses,3247.44
Jakarta,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Cooling,538.65
Jakarta,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Fans,36.25
Jakarta,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Total End Uses,3252.25
Jakarta,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Cooling,486.12
Jakarta,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Fans,32.75
Jakarta,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Total End Uses,3196.21
Jakarta,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Cooling,242.69
Jakarta,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Fans,15.86
Jakarta,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Total End Uses,2935.88
Jakarta,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Cooling,138.14
Jakarta,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Fans,8.87
Jakarta,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Total End Uses,2824.35
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Cooling,646.25
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Fans,43.44
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Total End Uses,3367.04
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Cooling,646.25
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Fans,43.44
Jakarta,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Total End Uses,3367.04
Jakarta,West,Bedroom_AC_Only,Overhang_1,90,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,Overhang_1,90,28.76,Cooling,604.84
Jakarta,West,Bedroom_AC_Only,Overhang_1,90,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,Overhang_1,90,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,Overhang_1,90,28.76,Fans,40.71
Jakarta,West,Bedroom_AC_Only,Overhang_1,90,28.76,Total End Uses,3322.89
Jakarta,West,Bedroom_AC_Only,Shade_1,91,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,Shade_1,91,28.76,Cooling,691.48
Jakarta,West,Bedroom_AC_Only,Shade_1,91,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,Shade_1,91,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,Shade_1,91,28.76,Fans,46.13
Jakarta,West,Bedroom_AC_Only,Shade_1,91,28.76,Total End Uses,3414.95
Jakarta,West,Bedroom_AC_Only,Shade_2,92,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,Shade_2,92,28.76,Cooling,553.8
Jakarta,West,Bedroom_AC_Only,Shade_2,92,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,Shade_2,92,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,Shade_2,92,28.76,Fans,37.16
Jakarta,West,Bedroom_AC_Only,Shade_2,92,28.76,Total End Uses,3268.31
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Cooling,515.56
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Fans,34.44
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Total End Uses,3227.34
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Cooling,515.07
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Fans,34.4
Jakarta,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Total End Uses,3226.82
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Cooling,564.75
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Fans,37.83
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Total End Uses,3279.92
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Heating,0.0
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Cooling,564.48
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Interior Lighting,501.28
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Interior Equipment,2176.06
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Fans,37.81
Jakarta,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Total End Uses,3279.63
Jakarta,West,No_AC,Baseline,97,28.76,Heating,0.0
Jakarta,West,No_AC,Baseline,97,28.76,Cooling,0.0
Jakarta,West,No_AC,Baseline,97,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,Baseline,97,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,Baseline,97,28.76,Fans,0.0
Jakarta,West,No_AC,Baseline,97,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,CoolRoof_1,98,28.76,Heating,0.0
Jakarta,West,No_AC,CoolRoof_1,98,28.76,Cooling,0.0
Jakarta,West,No_AC,CoolRoof_1,98,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,CoolRoof_1,98,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,CoolRoof_1,98,28.76,Fans,0.0
Jakarta,West,No_AC,CoolRoof_1,98,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,CoolRoof_2,99,28.76,Heating,0.0
Jakarta,West,No_AC,CoolRoof_2,99,28.76,Cooling,0.0
Jakarta,West,No_AC,CoolRoof_2,99,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,CoolRoof_2,99,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,CoolRoof_2,99,28.76,Fans,0.0
Jakarta,West,No_AC,CoolRoof_2,99,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,CoolWall_1,100,28.76,Heating,0.0
Jakarta,West,No_AC,CoolWall_1,100,28.76,Cooling,0.0
Jakarta,West,No_AC,CoolWall_1,100,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,CoolWall_1,100,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,CoolWall_1,100,28.76,Fans,0.0
Jakarta,West,No_AC,CoolWall_1,100,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,CoolWall_2,101,28.76,Heating,0.0
Jakarta,West,No_AC,CoolWall_2,101,28.76,Cooling,0.0
Jakarta,West,No_AC,CoolWall_2,101,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,CoolWall_2,101,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,CoolWall_2,101,28.76,Fans,0.0
Jakarta,West,No_AC,CoolWall_2,101,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,InsRoof_1,102,28.76,Heating,0.0
Jakarta,West,No_AC,InsRoof_1,102,28.76,Cooling,0.0
Jakarta,West,No_AC,InsRoof_1,102,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,InsRoof_1,102,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,InsRoof_1,102,28.76,Fans,0.0
Jakarta,West,No_AC,InsRoof_1,102,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,InsRoof_2,103,28.76,Heating,0.0
Jakarta,West,No_AC,InsRoof_2,103,28.76,Cooling,0.0
Jakarta,West,No_AC,InsRoof_2,103,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,InsRoof_2,103,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,InsRoof_2,103,28.76,Fans,0.0
Jakarta,West,No_AC,InsRoof_2,103,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,InsWall_1,104,28.76,Heating,0.0
Jakarta,West,No_AC,InsWall_1,104,28.76,Cooling,0.0
Jakarta,West,No_AC,InsWall_1,104,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,InsWall_1,104,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,InsWall_1,104,28.76,Fans,0.0
Jakarta,West,No_AC,InsWall_1,104,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,InsWall_2,105,28.76,Heating,0.0
Jakarta,West,No_AC,InsWall_2,105,28.76,Cooling,0.0
Jakarta,West,No_AC,InsWall_2,105,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,InsWall_2,105,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,InsWall_2,105,28.76,Fans,0.0
Jakarta,West,No_AC,InsWall_2,105,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,LowEWin_1,106,28.76,Heating,0.0
Jakarta,West,No_AC,LowEWin_1,106,28.76,Cooling,0.0
Jakarta,West,No_AC,LowEWin_1,106,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,LowEWin_1,106,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,LowEWin_1,106,28.76,Fans,0.0
Jakarta,West,No_AC,LowEWin_1,106,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,LowEWin_2,107,28.76,Heating,0.0
Jakarta,West,No_AC,LowEWin_2,107,28.76,Cooling,0.0
Jakarta,West,No_AC,LowEWin_2,107,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,LowEWin_2,107,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,LowEWin_2,107,28.76,Fans,0.0
Jakarta,West,No_AC,LowEWin_2,107,28.76,Total End Uses,2677.34
Jakarta,West,No_AC,SolarWin_1,108,28.76,Heating,0.0
Jakarta,West,No_AC,SolarWin_1,108,28.76,Cooling,0.0
Jakarta,West,No_AC,SolarWin_1,108,28.76,Interior Lighting,501.28
Jakarta,West,No_AC,SolarWin_1,108,28.76,Interior Equipment,2176.06
Jakarta,West,No_AC,SolarWin_1,108,28.76,Fans,0.0
